2015,3,16,10.1,36.6,.79,1.1,0,8.7,7.8,3.3,3.1,273,21,5.8,.2,.45,-4.1
2015,3,17,9.7,36.9,.76,.53,0,8.4,7.8,2.7,2.5,287,21,4.5,.08,.44,-4.3
2015,3,18,8.3,40.5,.65,.05,0,7.7,7.8,2.1,2.1,298,12,3.5,.04,.44,-4.3
2015,3,19,5.4,52.6,.43,0,0,6.9,7.8,.5,.2,292,59,1.8,0,.47,-3.6
2015,3,20,2.5,66.2,.25,0,0,6.2,7.8,.2,.2,85,20,.9,-.01,.48,-3.2
2015,3,21,1.2,75.8,.16,0,0,5.6,7.8,.2,.2,101,6,.8,-.01,.5,-2.6
2015,3,22,.3,81.7,.12,0,0,5,7.9,.2,.2,84,23,.4,-.02,.51,-2.4
2015,3,23,-.1,85,.09,0,0,4.5,7.9,.2,.2,79,24,.6,-.02,.52,-2.3
2015,3,24,-.7,86.7,.08,0,0,4.1,7.9,.2,.2,87,33,.6,-.02,.5,-2.6
2015,4,1,-1.2,87.9,.07,0,0,3.7,7.9,.2,.2,73,14,.6,-.02,.49,-2.9
2015,4,2,-1.9,88.9,.06,0,0,3.3,7.9,.2,.2,64,0,.3,-.02,.47,-3.5
2015,4,3,-2.2,89.8,.05,0,0,3.1,7.9,.2,.2,83,19,.6,-.02,.47,-3.7
2015,4,4,-2.6,90.4,.05,0,0,2.8,7.9,.3,.3,88,20,.8,-.02,.46,-3.9
2015,4,5,-2.9,90.9,.05,0,0,2.6,7.9,.3,.3,69,8,.9,-.02,.45,-4.2
2015,4,6,-3.2,91.1,.04,0,0,2.4,7.9,.2,.2,64,0,.9,-.02,.44,-4.5
2015,4,7,-3.4,91.4,.04,0,0,2.3,7.9,.2,.2,93,32,.6,-.02,.44,-4.6
2015,4,8,-3.2,91.6,.04,.05,0,2.1,7.8,.3,.2,115,21,.9,-.01,.44,-4.3
2015,4,9,-.1,91.1,.05,.57,0,2,7.8,.4,.2,95,47,1.2,.02,.55,-1.3
2015,4,10,4.1,83,.14,1.17,0,2.3,7.8,.2,.1,104,47,.2,.12,.68,1.4
2015,4,11,7.2,58.5,.43,1.62,0,3.6,7.7,.9,.8,291,25,2.2,.22,.59,-.4
2015,4,12,10.4,44.1,.71,1.92,0,5.3,7.7,1.2,1,273,32,2.4,.3,.55,-1.3
2015,4,13,13.8,35.5,1.02,2.03,0,7.1,7.6,.8,.5,257,51,2.1,.35,.56,-1.2
2015,4,14,16.2,30.2,1.29,1.92,0,8.7,7.6,1.2,.7,293,52,3.8,.35,.56,-1.2
2015,4,15,17.4,29,1.41,1.6,0,9.7,7.6,2.7,2.6,279,19,4.2,.34,.58,-.8
2015,4,16,17.2,32.7,1.32,1.13,0,10,7.5,3.9,3.8,282,14,6.9,.26,.64,.6
2015,4,17,15.2,39.7,1.04,.55,0,9.9,7.5,3.9,3.8,292,13,5.8,.12,.69,1.6
2015,4,18,13.1,43.5,.85,.05,0,9.2,7.6,3.5,3.4,290,13,5.8,.06,.65,.9
2015,4,19,10.7,52.9,.61,0,0,8.4,7.6,1.2,1.1,270,22,3,.01,.68,1.5
2015,4,20,6.8,64.5,.35,0,0,7.7,7.6,.4,.4,80,22,1.6,0,.64,.6
2015,4,21,4.6,76.4,.2,0,0,7,7.7,.2,.2,84,13,.9,-.01,.65,.8
2015,4,22,3.3,83.2,.13,0,0,6.3,7.7,.2,.2,101,15,.5,-.02,.64,.7
2015,4,23,2.7,86.7,.1,0,0,5.8,7.8,.3,.3,86,19,.8,-.02,.64,.7
2015,4,24,2.1,87.9,.09,0,0,5.4,7.8,.3,.3,90,23,1.1,-.02,.62,.3
2015,5,1,2,89,.08,0,0,5,7.9,.5,.4,78,21,1.5,-.02,.63,.4
2015,5,2,1.1,89.7,.07,0,0,4.6,7.9,.2,.1,63,48,.9,-.02,.59,-.4
2015,5,3,.5,90.4,.06,0,0,4.3,7.9,.4,.3,113,22,1.2,-.02,.57,-.9
2015,5,4,.2,91.1,.05,0,0,4,7.9,.4,.3,86,22,1.1,-.02,.56,-1.1
2015,5,5,0,91.5,.05,0,0,3.7,7.9,.3,.2,84,47,1.2,-.02,.56,-1.2
2015,5,6,-.2,91.8,.05,0,0,3.5,7.9,.4,.3,107,32,1.1,-.02,.55,-1.4
2015,5,7,-.9,92,.05,0,0,3.3,7.9,.3,.3,99,26,1,-.02,.53,-2
2015,5,8,-1.1,92.2,.04,.02,0,3,7.9,.4,.3,115,22,1.6,-.02,.52,-2.2
2015,5,9,1.7,91.6,.06,.54,0,2.9,7.9,.4,.3,85,41,1.1,.02,.63,.5
2015,5,10,8.6,72.8,.33,1.16,0,3.6,7.9,.2,.2,18,0,.2,.14,.8,3.8
2015,5,11,14,36.8,1.02,1.64,0,5.1,7.8,.7,.7,44,18,2.2,.27,.58,-.6
2015,5,12,17,26.9,1.42,1.95,0,6.9,7.8,.8,.6,303,43,2.8,.36,.52,-2.2
2015,5,13,18.7,21.9,1.69,2.06,0,8.6,7.8,1.1,.8,284,44,2.9,.4,.47,-3.6
2015,5,14,21,18,2.05,1.96,0,10.2,7.7,.9,.7,118,37,2.8,.39,.45,-4.2
2015,5,15,22.5,15.6,2.31,1.65,0,11.2,7.7,1.3,.8,293,52,4.2,.35,.42,-4.9
2015,5,16,22.1,18.2,2.17,1.16,0,11.7,7.7,1.7,1.6,292,22,3.2,.25,.49,-3.1
2015,5,17,21.1,22.5,1.94,.57,0,11.5,7.7,2.7,2.6,294,14,4.5,.14,.56,-1.3
2015,5,18,17.6,35.6,1.3,.05,0,10.8,7.7,1.5,1.3,259,33,3.5,.05,.71,2.1
2015,5,19,13.2,48.6,.79,0,0,9.9,7.8,.9,.7,264,44,2.5,.02,.73,2.5
2015,5,20,8.6,65.5,.39,0,0,9,7.8,.4,.4,81,16,1.9,0,.73,2.5
2015,5,21,6.8,74.1,.26,0,0,8.3,7.9,.4,.3,93,27,1.2,-.01,.73,2.5
2015,5,22,5.1,79.7,.18,0,0,7.6,8,.2,.2,84,30,.9,-.01,.7,1.9
2015,5,23,4,82.8,.14,0,0,6.9,8.1,.2,.1,120,43,.5,-.02,.67,1.3
2015,5,24,2.7,82.5,.13,0,0,6.4,8.1,.2,.2,129,39,.2,-.02,.61,0
2015,6,1,1.9,84.8,.11,0,0,5.9,8.2,.2,.2,105,14,.7,-.02,.59,-.4
2015,6,2,1.7,84.5,.11,0,0,5.4,8.2,.3,.3,105,14,1.3,-.02,.58,-.7
2015,6,3,2.8,78,.17,0,0,5,8.2,.6,.5,107,26,1.5,-.01,.58,-.7
2015,6,4,2.6,72.5,.2,0,0,4.6,8.3,.3,.3,112,14,1,-.01,.54,-1.8
2015,6,5,1.4,76.9,.16,0,0,4.3,8.3,.5,.5,96,22,1.4,-.01,.52,-2.2
2015,6,6,1.2,77.8,.15,0,0,4,8.3,.4,.4,122,19,1.3,-.01,.52,-2.2
2015,6,7,1.2,77.9,.15,0,0,3.6,8.3,.4,.4,104,11,1.2,-.01,.52,-2.2
2015,6,8,2.2,72.9,.2,.07,0,3.4,8.2,.3,.3,97,22,1.3,0,.52,-2.1
2015,6,9,7.1,54.9,.46,.5,0,3.2,8.2,1.2,1.1,72,15,2.1,.04,.55,-1.4
2015,6,10,12,38.2,.87,1.23,0,4,8.2,1.6,1.6,67,14,2.6,.2,.53,-1.8
2015,6,11,15.1,29.8,1.21,1.68,0,5.5,8.2,1.1,1.1,64,12,2.4,.3,.51,-2.5
2015,6,12,18.2,23,1.61,1.99,0,7.4,8.1,.6,.6,85,30,2.1,.37,.48,-3.3
2015,6,13,20.5,17.6,1.99,2.1,0,9.1,8.1,1.1,1,55,23,2.8,.43,.42,-5
2015,6,14,23.4,13.1,2.5,2,0,10.7,8,.6,.6,57,3,2.8,.41,.38,-6.5
2015,6,15,25.1,10.8,2.84,1.7,0,11.9,8,.6,.5,33,28,2.3,.35,.34,-7.6
2015,6,16,24.8,11.7,2.77,1.19,0,12.4,8,1.4,1.3,277,26,2.6,.26,.37,-6.8
2015,6,17,23.4,14.8,2.46,.51,0,12.2,8,1.9,1.8,271,15,2.8,.11,.42,-5
2015,6,18,19.4,25.1,1.7,.06,0,11.4,8,1.7,1.6,266,23,3.3,.07,.56,-1.2
2015,6,19,13.8,42.7,.94,0,0,10.5,8.1,.5,.4,275,46,3.3,.02,.66,1.1
2015,6,20,9.1,60.2,.46,0,0,9.6,8.2,.5,.5,76,15,1.9,0,.69,1.8
2015,6,21,7.5,66.4,.35,0,0,8.8,8.2,.9,.8,88,28,1.9,0,.69,1.6
2015,6,22,6.1,69.6,.29,0,0,8.1,8.3,.4,.3,87,35,1.6,-.01,.65,.9
2015,6,23,4.5,76.9,.19,0,0,7.4,8.4,.5,.4,88,36,1.7,-.01,.65,.8
2015,6,24,4.2,77.5,.19,0,0,6.9,8.4,.4,.4,99,31,1.6,-.01,.64,.6
2015,7,1,3.2,79.2,.16,0,0,6.4,8.5,.4,.3,88,34,1.8,-.01,.61,0
2015,7,2,2.2,81.5,.13,0,0,5.9,8.5,.2,.2,107,31,1,-.02,.58,-.6
2015,7,3,1.8,83.6,.11,0,0,5.6,8.5,.2,.2,114,27,.3,-.02,.58,-.6
2015,7,4,1.4,84.5,.1,0,0,5.2,8.6,.2,.2,91,39,1.2,-.02,.57,-.9
2015,7,5,.8,85.6,.09,0,0,4.9,8.6,.2,.2,120,19,1.2,-.02,.55,-1.3
2015,7,6,.5,87.1,.08,0,0,4.6,8.6,.2,.2,109,17,.6,-.02,.55,-1.4
2015,7,7,.5,87.9,.08,0,0,4.4,8.6,.2,.2,98,38,.6,-.02,.56,-1.3
2015,7,8,.9,88.2,.08,.07,0,4.2,8.5,.2,.2,102,28,1.1,-.01,.58,-.8
2015,7,9,5.6,80.8,.18,.58,0,4.3,8.5,.2,.2,99,7,.2,.03,.73,2.5
2015,7,10,13.6,49.1,.82,1.12,0,5.2,8.5,.5,.4,63,15,2.2,.16,.74,2.7
2015,7,11,18.7,25.2,1.62,1.64,0,6.8,8.5,.5,.4,31,20,1.6,.3,.54,-1.6
2015,7,12,22.9,16,2.35,1.38,0,8.3,8.4,3.5,3.2,112,24,7.8,.37,.44,-4.4
2015,7,13,24.9,12.9,2.74,1.71,0,9.5,8.4,4.6,4.5,105,12,7.8,.5,.41,-5.5
2015,7,14,25.4,15.6,2.74,1.46,0,10.5,8.3,4.4,4.3,100,12,7.6,.43,.51,-2.5
2015,7,15,26.2,16,2.86,1.53,0,11.5,8.3,4.7,4.5,92,13,7.2,.46,.54,-1.6
2015,7,16,25.2,18,2.63,.57,0,11.7,8.3,3.8,3.7,98,13,6.4,.19,.58,-.8
2015,7,17,23.7,19.5,2.36,.2,0,11.5,8.3,3.6,3.5,109,15,6.6,.14,.57,-.9
2015,7,18,22.5,20.8,2.15,.04,0,11.2,8.4,3.6,3.5,111,12,6.7,.13,.56,-1.1
2015,7,19,21.2,23.2,1.94,0,0,10.8,8.4,3.5,3.4,107,12,5.8,.11,.58,-.6
2015,7,20,20.4,23.7,1.83,0,0,10.5,8.5,3.8,3.8,103,13,6.3,.11,.57,-1
2015,7,21,19.9,24.3,1.76,0,0,10.3,8.5,4.4,4.3,97,12,7.7,.12,.56,-1.1
2015,7,22,19.8,24.9,1.74,0,0,10.2,8.6,5,4.9,94,12,9.4,.13,.57,-.8
2015,7,23,19.4,26.8,1.64,0,0,10.2,8.6,4.2,4.1,104,10,6.8,.11,.6,-.2
2015,7,24,18.3,29.5,1.49,0,0,10.1,8.7,3.9,3.8,104,10,6.7,.1,.62,.2
2015,8,1,17.4,32.4,1.34,0,0,10,8.8,3.5,3.4,112,12,6,.08,.64,.7
2015,8,2,16.5,34.8,1.22,0,0,9.8,8.8,3,3,108,11,5.2,.07,.65,.9
2015,8,3,15.6,37,1.12,0,0,9.6,8.9,2.8,2.7,107,10,5.2,.06,.66,1
2015,8,4,15.3,36.8,1.1,0,0,9.5,8.9,3.9,3.8,104,11,6.4,.07,.64,.6
2015,8,5,14.8,37.3,1.05,0,0,9.4,9,3.6,3.6,106,12,6.3,.07,.63,.4
2015,8,6,14.2,39,.99,0,0,9.3,9,2.1,2.1,110,14,5,.04,.63,.5
2015,8,7,14.1,39.7,.97,0,0,9.3,9,2.4,2.4,103,11,4.4,.05,.64,.6
2015,8,8,13.9,42.3,.92,.01,0,9.2,9.1,2.6,2.5,109,12,4.4,.05,.67,1.3
2015,8,9,13.5,43.8,.87,.08,0,9.2,9.1,2.8,2.7,116,13,5.2,.06,.68,1.4
2015,8,10,13,55.5,.67,.25,0,9.3,9.1,3.1,3.1,106,12,5.3,.04,.83,4.2
2015,8,11,13,55.5,.67,.34,0,9.6,9.1,3.1,3.1,105,13,6.1,.05,.83,4.3
2015,8,12,13.3,54.9,.69,.23,0,9.8,9.1,3.3,3.2,114,14,6.5,.04,.84,4.4
2015,8,13,11.8,71.4,.4,.18,.25,9.8,9.2,2,1.9,115,13,4.8,.03,.99,6.8
2015,8,14,11.4,83.7,.22,.17,1.27,10,9.2,1,1,111,20,3,.01,1.12,8.7
2015,8,15,11.2,88.6,.15,.11,2.03,10.1,9.2,1.3,1.3,99,15,2.8,.01,1.18,9.4
2015,8,16,11.2,91.2,.12,.1,1.52,10.1,9.2,1.9,1.8,88,15,4.4,0,1.21,9.8
2015,8,17,11.3,92.7,.1,.07,.76,10.1,9.2,1.1,1.1,104,16,2.5,0,1.24,10.1
2015,8,18,11.5,93.7,.09,.01,.25,10.1,9.3,.6,.2,139,63,2.1,-.02,1.27,10.5
2015,8,19,11.2,94.2,.08,0,0,10,9.3,.6,.6,318,18,2.5,-.02,1.25,10.3
2015,8,20,11,94.6,.07,0,0,9.9,9.3,.2,.2,334,46,1,-.02,1.24,10.2
2015,8,21,11,95,.07,0,0,9.8,9.4,.4,.1,308,68,1.7,-.02,1.24,10.2
2015,8,22,10.7,95.4,.06,0,0,9.7,9.4,.7,.6,86,34,1.7,-.02,1.22,9.9
2015,8,23,10.7,96,.05,0,0,9.6,9.4,1.4,1.3,88,21,3.1,-.02,1.24,10.1
2015,8,24,10.6,95.9,.05,0,0,9.5,9.4,.9,.2,47,70,2.5,-.02,1.23,10
2015,9,1,10.1,95.8,.05,0,0,9.4,9.4,.2,.1,272,57,.8,-.02,1.18,9.4
2015,9,2,9.2,96.2,.04,0,0,9.1,9.5,.2,.2,152,36,.2,-.02,1.12,8.6
2015,9,3,8.5,96.7,.04,0,0,8.9,9.5,.2,.2,79,36,.9,-.02,1.07,8
2015,9,4,8.4,97.4,.03,0,0,8.7,9.5,.4,.3,94,37,1.2,-.02,1.07,8
2015,9,5,8.3,98,.02,0,0,8.6,9.5,.2,.1,48,45,.8,-.02,1.07,8
2015,9,6,8,98.3,.02,0,0,8.4,9.5,.2,.2,79,31,1.2,-.02,1.05,7.7
2015,9,7,8,98.6,.01,0,0,8.3,9.5,.3,.3,68,34,1,-.02,1.06,7.8
2015,9,8,8.2,98.7,.01,.05,0,8.3,9.5,.3,.3,73,29,1.2,-.01,1.07,8
2015,9,9,9.5,98.3,.02,.43,0,8.4,9.5,.4,.3,79,40,1.9,.01,1.17,9.3
2015,9,10,11.4,93.8,.09,.54,0,9,9.5,.4,.4,60,16,1.8,.03,1.26,10.4
2015,9,11,14.6,73.3,.46,1.3,0,10.1,9.5,1.7,1.6,77,17,3,.2,1.21,9.8
2015,9,12,17.3,60.4,.78,1.24,0,11.1,9.5,2.3,2.2,84,14,4.5,.22,1.19,9.5
2015,9,13,19.6,50.2,1.13,2.21,0,12.5,9.5,2.6,2.5,81,19,4.5,.46,1.14,8.9
2015,9,14,20.7,44.4,1.36,2.08,0,14,9.5,2.6,2.4,101,24,5.2,.44,1.09,8.2
2015,9,15,20.7,42.9,1.39,1.07,0,14.6,9.6,2.5,2.4,93,18,4.7,.22,1.04,7.6
2015,9,16,20.8,39.6,1.48,1.23,0,14.7,9.6,2.9,2.8,89,16,4.7,.27,.97,6.5
2015,9,17,20,39.4,1.41,.43,0,14.6,9.6,2.9,2.8,84,13,4.7,.09,.92,5.8
2015,9,18,18.2,41.3,1.23,.03,0,14,9.6,2.1,2.1,98,12,3.9,.06,.86,4.9
2015,9,19,17.1,41.9,1.13,0,0,13.3,9.7,2.3,2.3,103,11,4.9,.05,.82,4.1
2015,9,20,16.4,42,1.08,0,0,12.7,9.8,2.8,2.8,104,11,4.8,.05,.78,3.4
2015,9,21,15.5,44,.99,0,0,12.2,9.9,2.7,2.7,108,11,5,.05,.77,3.3
2015,9,22,14.5,47,.88,0,0,11.7,9.9,2.7,2.6,104,10,4.3,.04,.78,3.3
2015,9,23,12.9,52.7,.7,0,0,11.2,10,1.7,1.6,98,12,3,.02,.78,3.5
2015,9,24,12.5,53,.68,0,0,10.7,10.1,2.4,2.4,108,10,4.6,.03,.77,3.2
2015,10,1,12,53.1,.66,0,0,10.2,10.1,2.5,2.4,111,10,4.5,.03,.75,2.8
2015,10,2,10.9,56.9,.56,0,0,9.8,10.2,1.9,1.8,117,15,3.2,.02,.74,2.7
2015,10,3,9.6,61.6,.46,0,0,9.5,10.2,.8,.7,81,24,1.9,0,.73,2.5
2015,10,4,9.3,62.9,.43,0,0,9.1,10.2,1.4,1.3,92,17,4.6,0,.73,2.5
2015,10,5,9.5,59,.49,0,0,8.8,10.3,2.1,2.1,105,11,5,.01,.7,1.9
2015,10,6,8.4,63.2,.41,0,0,8.4,10.3,.6,.6,90,15,2.6,0,.69,1.8
2015,10,7,8.7,63.4,.41,0,0,8.1,10.3,1.3,1.2,106,20,3.3,0,.71,2.1
2015,10,8,7.3,67.6,.33,.06,0,7.8,10.3,.4,.2,12,58,1.8,0,.69,1.7
2015,10,9,10.1,59.7,.5,.59,0,7.8,10.3,2.6,2.5,110,14,5.8,.07,.73,2.5
2015,10,10,12,52,.67,.97,0,8.4,10.3,3.5,3.4,119,13,6.9,.17,.73,2.5
2015,10,11,14.3,47.2,.87,1.64,0,9.4,10.2,2.9,2.8,110,17,5.3,.31,.77,3.2
2015,10,12,16.1,43.2,1.04,1.86,0,10.7,10.2,3,2.8,106,20,5.2,.37,.79,3.6
2015,10,13,17.3,40.8,1.17,1.93,0,12,10.2,3.1,3,94,17,5.6,.4,.81,3.9
2015,10,14,18.7,38.2,1.33,1.84,0,13.1,10.2,1.9,1.7,119,28,4.8,.37,.82,4.1
2015,10,15,19.3,36.6,1.42,1.43,0,14,10.2,1.3,.9,96,43,3.7,.27,.82,4.1
2015,10,16,19.8,35.9,1.48,1.12,0,14.4,10.2,1.6,1,288,51,4.2,.21,.83,4.2
2015,10,17,19.3,37.9,1.39,.54,0,14.3,10.2,2,1.9,278,20,4.2,.09,.85,4.6
2015,10,18,17.6,44.6,1.12,.04,0,13.6,10.2,.9,.8,266,16,2.1,.03,.89,5.3
2015,10,19,13.8,61.3,.61,0,0,12.9,10.2,.3,0,202,80,1.9,0,.97,6.5
2015,10,20,12.6,67.8,.47,0,0,12.2,10.3,.5,.5,74,22,1.3,0,.99,6.8
2015,10,21,11.3,70.8,.39,0,0,11.6,10.3,.2,.2,74,22,.8,-.01,.94,6.1
2015,10,22,10.5,73.7,.33,0,0,11,10.4,.2,.1,58,63,.2,-.01,.94,6
2015,10,23,9.7,78.1,.26,0,0,10.6,10.4,.2,.1,148,54,.2,-.01,.94,6
2015,10,24,8.8,83.1,.19,0,0,10.2,10.5,.2,.2,115,20,.3,-.02,.94,6.1
2015,11,1,8.2,85.9,.15,0,0,9.9,10.5,.4,.3,66,13,1.3,-.02,.94,6
2015,11,2,8.3,87.1,.14,0,0,9.7,10.6,.4,.3,104,40,1.2,-.02,.95,6.3
2015,11,3,8.2,87.7,.13,0,0,9.5,10.6,.3,.2,78,37,.8,-.02,.95,6.3
2015,11,4,8.5,87,.14,0,0,9.4,10.6,.5,.4,98,32,1.5,-.02,.96,6.4
2015,11,5,9.4,79.9,.24,0,0,9.2,10.6,.7,.7,85,14,3.2,-.01,.94,6.1
2015,11,6,10.1,72.6,.34,0,0,9.2,10.6,1,.9,108,17,2.7,0,.9,5.4
2015,11,7,8.8,76.6,.27,0,0,9,10.6,.2,.2,87,18,1,-.01,.87,4.9
2015,11,8,7.5,83,.18,.06,0,8.6,10.6,.6,.5,77,13,1.3,0,.86,4.8
2015,11,9,10,77.3,.28,.5,0,8.6,10.6,1.7,1.7,82,14,3,.03,.94,6.1
2015,11,10,12.7,65.5,.51,1.02,0,9.2,10.6,1.6,1.5,85,14,2.6,.14,.96,6.3
2015,11,11,15.5,56.4,.77,1.49,0,10.3,10.6,1.6,1.5,83,20,3.1,.25,.99,6.8
2015,11,12,17.8,48,1.06,1.88,0,11.8,10.5,1.9,1.8,95,19,3.6,.36,.98,6.6
2015,11,13,19.7,39.8,1.38,1.77,0,13,10.5,1.9,1.6,95,33,3.6,.36,.91,5.6
